question,answer,context
Peux-tu me lister les enseignements du premier semestre du master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les enseignements proposés au premier semestre du master en Systèmes Informatiques et Mobiles.
Quels sont les modules de cours dispensés durant le premier semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les modules de cours dispensés durant le premier semestre du master en Systèmes Informatiques et Mobiles.
Pourriez-vous m'indiquer les unités d'enseignement proposées au premier semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les unités d'enseignement proposées au premier semestre du master en Systèmes Informatiques et Mobiles.
Quelles sont les différentes matières enseignées lors du premier semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les différentes matières enseignées lors du premier semestre du master en Systèmes Informatiques et Mobiles.
Quels cours sont enseignés au semestre 2 du master en Systèmes Informatiques et Mobiles ?,"Au semestre 2, les cours sont : Data Mining et Machine Learning, Scripting Shell et programmation système, Administration systèmes et réseaux, Administration systèmes et réseaux, Cloud Computing et Virtualisation, Soft Skills.",La question porte sur les cours enseignés au deuxième semestre du master en Systèmes Informatiques et Mobiles.
Quelles sont les matières dispensées lors du deuxième semestre de ce programme de master en Systèmes Informatiques et Mobiles ?,"Au semestre 2, les cours sont : Data Mining et Machine Learning, Scripting Shell et programmation système, Administration systèmes et réseaux, Administration systèmes et réseaux, Cloud Computing et Virtualisation, Soft Skills.",La question porte sur les matières dispensées lors du deuxième semestre du master en Systèmes Informatiques et Mobiles.
Peux-tu me lister les enseignements du deuxième semestre du master en Systèmes Informatiques et Mobiles ?,"Au semestre 2, les cours sont : Data Mining et Machine Learning, Scripting Shell et programmation système, Administration systèmes et réseaux, Administration systèmes et réseaux, Cloud Computing et Virtualisation, Soft Skills.",La question porte sur les enseignements du deuxième semestre du master en Systèmes Informatiques et Mobiles.
Quels sont les modules de cours dispensés durant le deuxième semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 2, les cours sont : Data Mining et Machine Learning, Scripting Shell et programmation système, Administration systèmes et réseaux, Administration systèmes et réseaux, Cloud Computing et Virtualisation, Soft Skills.",La question porte sur les modules de cours dispensés durant le deuxième semestre du master en Systèmes Informatiques et Mobiles.
Pourriez-vous m'indiquer les unités d'enseignement proposées au deuxième semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 2, les cours sont : Data Mining et Machine Learning, Scripting Shell et programmation système, Administration systèmes et réseaux, Administration systèmes et réseaux, Cloud Computing et Virtualisation, Soft Skills.",La question porte sur les unités d'enseignement proposées au deuxième semestre du master en Systèmes Informatiques et Mobiles.
Quelles sont les matières dispensées lors du premier semestre de ce programme de master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les matières enseignées durant le premier semestre du master en Systèmes Informatiques et Mobiles.
Peux-tu me lister les enseignements du premier semestre du master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les enseignements proposés au premier semestre du master en Systèmes Informatiques et Mobiles.
Quels sont les modules de cours dispensés durant le premier semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les modules de cours dispensés durant le premier semestre du master en Systèmes Informatiques et Mobiles.
Pourriez-vous m'indiquer les unités d'enseignement proposées au premier semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les unités d'enseignement proposées au premier semestre du master en Systèmes Informatiques et Mobiles.
Quelles sont les différentes matières enseignées lors du premier semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 1, les cours sont : Programmation Orientée Objet, Systèmes Embarqués Et Mobilité, Théorie des Graphes et Recherche, IP Mobile Et Protocoles, Administration Des Bases De Données, Anglais.",La question porte sur les différentes matières enseignées lors du premier semestre du master en Systèmes Informatiques et Mobiles.
Quelles sont les différentes matières enseignées lors du deuxième semestre de master en Systèmes Informatiques et Mobiles ?,"Au semestre 2, les cours sont : Data Mining et Machine Learning, Scripting Shell et programmation système, Administration systèmes et réseaux, Administration systèmes et réseaux, Cloud Computing et Virtualisation, Soft Skills.",La question porte sur les matières enseignées durant le deuxième semestre du master en Systèmes Informatiques et Mobiles.
Quels cours sont enseignés au semestre 3 du master en Systèmes Informatiques et Mobiles ?,"Au semestre 3, les cours sont : Analysis, Mining And Indexing In Big Multimedia Systems, Développement Mobile, Cyber sécurité et investigation, Objets Connectés et Intelligence, Calcul parallèle et application distribuées, Management de Projet et Gestion de l'Innovation.",La question porte sur les cours enseignés au troisième semestre du master en Systèmes Informatiques et Mobiles.
Quelles sont les matières dispensées lors du troisième semestre de ce programme de master en Systèmes Informatiques et Mobiles ?,"Au semestre 3, les cours sont : Analysis, Mining And Indexing In Big Multimedia Systems, Développement Mobile, Cyber sécurité et investigation, Objets Connectés et Intelligence, Calcul parallèle et application distribuées, Management de Projet et Gestion de l'Innovation.",La question porte sur les matières dispensées lors du troisième semestre du master en Systèmes Informatiques et Mobiles.
Peux-tu me lister les enseignements du troisième semestre du master en Systèmes Informatiques et Mobiles ?,"Au semestre 3, les cours sont : Analysis, Mining And Indexing In Big Multimedia Systems, Développement Mobile, Cyber sécurité et investigation, Objets Connectés et Intelligence, Calcul parallèle et application distribuées, Management de Projet et Gestion de l'Innovation.",La question porte sur les enseignements proposés au troisième semestre du master en Systèmes Informatiques et Mobiles.
