question,answer,context
Quel est le chef du département TEC à la FST de Tanger?,Le chef du département TEC à la FST de Tanger est le Pr. OUCHEN MOHAMED.,Chef du département TEC à la FST de Tanger.
Qui est le chef du département de Physique à la FST de Tanger?,Le chef du département de Physique à la FST de Tanger est le Pr. AJDOUR Mounia.,Chef du département de Physique à la FST de Tanger.
Quel est le chef du département de Mathématiques à la FST de Tanger?,Le chef du département de Mathématiques à la FST de Tanger est le Pr. EL HALIMI RACHID.,Chef du département de Mathématiques à la FST de Tanger.
Quels sont les responsables des différents départements à la FST de Tanger?,"Les responsables des différents départements à la FST de Tanger sont : Pr. EL BRAK Mohamed pour le Génie Informatique, Pr. CHABBI Mohamed pour le Génie Chimique, Pr. BOULAASSAL Hakim pour les Sciences de la Terre, Pr. ELAYACHI Ilham pour le Génie Mécanique, Pr. HASSANI ZERROUK Mounir pour les Sciences de la Vie, Pr. HADJ BARAKA Ibrahim pour le Génie Électrique, Pr. OUCHEN MOHAMED pour le TEC, Pr. AJDOUR Mounia pour la Physique, et Pr. EL HALIMI RACHID pour les Mathématiques.",Responsables des différents départements à la FST de Tanger.
Qui supervise les départements à la FST de Tanger?,"Les départements à la FST de Tanger sont supervisés par les professeurs suivants : Pr. EL BRAK Mohamed pour le Génie Informatique, Pr. CHABBI Mohamed pour le Génie Chimique, Pr. BOULAASSAL Hakim pour les Sciences de la Terre, Pr. ELAYACHI Ilham pour le Génie Mécanique, Pr. HASSANI ZERROUK Mounir pour les Sciences de la Vie, Pr. HADJ BARAKA Ibrahim pour le Génie Électrique, Pr. OUCHEN MOHAMED pour le TEC, Pr. AJDOUR Mounia pour la Physique, et Pr. EL HALIMI RACHID pour les Mathématiques.",Supervision des départements à la FST de Tanger.
Quelles sont les disciplines représentées par les différents départements à la FST de Tanger?,"Les différents départements à la FST de Tanger représentent les disciplines suivantes : Génie Informatique, Génie Chimique, Sciences de la Terre, Génie Mécanique, Sciences de la Vie, Génie Électrique, TEC, Physique, et Mathématiques.",Disciplines représentées par les différents départements à la FST de Tanger.
Quels domaines d'études couvrent les différents départements à la FST de Tanger?,"Les différents départements à la FST de Tanger représentent les disciplines suivantes : Génie Informatique, Génie Chimique, Sciences de la Terre, Génie Mécanique, Sciences de la Vie, Génie Électrique, TEC, Physique et Mathématiques.",Domaines d'études couverts par les différents départements à la FST de Tanger.
Quelles disciplines sont enseignées à la FST de Tanger ?,"Les disciplines enseignées à la FST de Tanger comprennent le Génie Informatique, le Génie Chimique, les Sciences de la Terre, le Génie Mécanique, les Sciences de la Vie, le Génie Électrique, le TEC, la Physique et les Mathématiques.",Disciplines enseignées à la FST de Tanger.
Quels sont les programmes académiques disponibles dans les départements de la FST de Tanger ?,"Les programmes académiques disponibles dans les départements de la FST de Tanger incluent le Génie Informatique, le Génie Chimique, les Sciences de la Terre, le Génie Mécanique, les Sciences de la Vie, le Génie Électrique, le TEC, la Physique et les Mathématiques.",Programmes académiques disponibles dans les départements de la FST de Tanger.
Quels sont les sujets d'études abordés par les départements de la FST de Tanger ?,"Les sujets d'études abordés par les départements de la FST de Tanger incluent le Génie Informatique, le Génie Chimique, les Sciences de la Terre, le Génie Mécanique, les Sciences de la Vie, le Génie Électrique, le TEC, la Physique et les Mathématiques.",Sujets d'études abordés par les départements de la FST de Tanger.
Quels sont les domaines couverts par les programmes d'études à la FST de Tanger ?,"Les domaines couverts par les programmes d'études à la FST de Tanger sont le Génie Informatique, le Génie Chimique, les Sciences de la Terre, le Génie Mécanique, les Sciences de la Vie, le Génie Électrique, le TEC, la Physique et les Mathématiques.",Domaines couverts par les programmes d'études à la FST de Tanger.
Quels sont les sujets de recherche abordés par les départements de la FST de Tanger ?,"Les sujets de recherche abordés par les départements de la FST de Tanger comprennent le Génie Informatique, le Génie Chimique, les Sciences de la Terre, le Génie Mécanique, les Sciences de la Vie, le Génie Électrique, le TEC, la Physique et les Mathématiques.",Sujets de recherche abordés par les départements de la FST de Tanger.
Qui sont les responsables des départements à la FST de Tanger ?,"Les responsables des départements à la FST de Tanger sont les professeurs suivants : Pr. EL BRAK Mohamed pour le Génie Informatique, Pr. CHABBI Mohamed pour le Génie Chimique, Pr. BOULAASSAL Hakim pour les Sciences de la Terre, Pr. ELAYACHI Ilham pour le Génie Mécanique, Pr. HASSANI ZERROUK Mounir pour les Sciences de la Vie, Pr. HADJ BARAKA Ibrahim pour le Génie Électrique, Pr. OUCHEN MOHAMED pour le TEC, Pr. AJDOUR Mounia pour la Physique, et Pr. EL HALIMI RACHID pour les Mathématiques.",Responsables des départements à la FST de Tanger.
Qui sont les chefs des différents départements à la FST de Tanger ?,"Les chefs des différents départements à la FST de Tanger sont : Pr. EL BRAK Mohamed pour le Génie Informatique, Pr. CHABBI Mohamed pour le Génie Chimique, Pr. BOULAASSAL Hakim pour les Sciences de la Terre, Pr. ELAYACHI Ilham pour le Génie Mécanique, Pr. HASSANI ZERROUK Mounir pour les Sciences de la Vie, Pr. HADJ BARAKA Ibrahim pour le Génie Électrique, Pr. OUCHEN MOHAMED pour le TEC, Pr. AJDOUR Mounia pour la Physique, et Pr. EL HALIMI RACHID pour les Mathématiques.",Chefs des différents départements à la FST de Tanger.
Qui dirige les départements à la FST de Tanger ?,"Les départements à la FST de Tanger sont dirigés par les professeurs suivants : Pr. EL BRAK Mohamed pour le Génie Informatique, Pr. CHABBI Mohamed pour le Génie Chimique, Pr. BOULAASSAL Hakim pour les Sciences de la Terre, Pr. ELAYACHI Ilham pour le Génie Mécanique, Pr. HASSANI ZERROUK Mounir pour les Sciences de la Vie, Pr. HADJ BARAKA Ibrahim pour le Génie Électrique, Pr. OUCHEN MOHAMED pour le TEC, Pr. AJDOUR Mounia pour la Physique, et Pr. EL HALIMI RACHID pour les Mathématiques.",La question porte sur les responsables des départements à la Faculté des Sciences et Techniques de Tanger.
Quels sont les responsables académiques des départements à la FST de Tanger ?,"Les responsables académiques des départements à la FST de Tanger sont les professeurs suivants : Pr. EL BRAK Mohamed pour le Génie Informatique, Pr. CHABBI Mohamed pour le Génie Chimique, Pr. BOULAASSAL Hakim pour les Sciences de la Terre, Pr. ELAYACHI Ilham pour le Génie Mécanique, Pr. HASSANI ZERROUK Mounir pour les Sciences de la Vie, Pr. HADJ BARAKA Ibrahim pour le Génie Électrique, Pr. OUCHEN MOHAMED pour le TEC, Pr. AJDOUR Mounia pour la Physique, et Pr. EL HALIMI RACHID pour les Mathématiques.",La question porte sur les responsables académiques des différents départements de la Faculté des Sciences et Techniques de Tanger.
Quel est le contact de la FST de Tanger?,Vous pouvez contacter la FST de Tanger par téléphone au +212 (0) 5 39 39 39 54 / 55 ou par email à administration.fstt@uae.ac.ma.,La question concerne les coordonnées de contact de la Faculté des Sciences et Techniques de Tanger.
Quel est le numéro de téléphone de la FST de Tanger ?,Vous pouvez contacter la FST de Tanger par téléphone au +212 (0) 5 39 39 39 54 / 55 ou par email à administration.fstt@uae.ac.ma.,La question porte spécifiquement sur le numéro de téléphone de la Faculté des Sciences et Techniques de Tanger.
Comment puis-je contacter la FST de Tanger par téléphone ?,Vous pouvez contacter la FST de Tanger par téléphone au +212 (0) 5 39 39 39 54 / 55 ou par email à administration.fstt@uae.ac.ma.,La question concerne la manière de joindre par téléphone la Faculté des Sciences et Techniques de Tanger.
Quelle est l'adresse e-mail de contact de la FST de Tanger ?,Vous pouvez contacter la FST de Tanger par téléphone au +212 (0) 5 39 39 39 54 / 55 ou par email à administration.fstt@uae.ac.ma.,La question porte sur l'adresse email de contact de la Faculté des Sciences et Techniques de Tanger.
Comment puis-je contacter la FST de Tanger par e-mail ?,Vous pouvez contacter la FST de Tanger par téléphone au +212 (0) 5 39 39 39 54 / 55 ou par email à administration.fstt@uae.ac.ma.,La question concerne la manière de joindre par email la Faculté des Sciences et Techniques de Tanger.
